-3,0,yEzSpE5kN+7TsO2UPzn73v0Che4=,co8HPClMhWCnhUOP0JQhv7nfqtU=
-2,0,yEzSpE5kN+7TsO2UPzn73v0Che4=,QJsYhxbzAwhEJIRGJJTHNU5fq/I=
-2,1,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,Zwjz+Ri6loYfH/pXpoYbxiKWcy0=
-1,3,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,V1fox5dLklI0UuyVvWrLLhPSiWo=
-1,2,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,vO+vs6Gy0ZkUfBMXYFtnHEhI9Os=
-1,1,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,NF9u6CcZW/Y+WwyetgDnNk8jXkg=
-1,0,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,NF9u6CcZW/Y+WwyetgDnNk8jXkg=
-6,0,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,QB+j5Eupqxy7h0rXK06/UMZR5DQ=
-5,0,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,Lx1CXMbzGl1jI3OI5Fw1Sb1OXVQ=
-5,1,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,QB+j5Eupqxy7h0rXK06/UMZR5DQ=
-4,0,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,OM6gYZ+YUvuPmzg3xi/iiMxdjio=
-4,1,xg3vA8UVxvBGbJ2geSQBaKKQ5j8=,QB+j5Eupqxy7h0rXK06/UMZR5DQ=
