-1,-1,veQ5Mc/64TS0NBdbV16ExDL5QOU=,SZ1iHcJ+U1HGDbtOlEgm85/SoYo=
-1,-2,veQ5Mc/64TS0NBdbV16ExDL5QOU=,29FKt6CFaXquTrUCd13CuT8besM=
-1,-3,veQ5Mc/64TS0NBdbV16ExDL5QOU=,C+aysV8wkqBcrJPTKFUCjE+i3Ro=
-1,-4,veQ5Mc/64TS0NBdbV16ExDL5QOU=,7WiL8CDEGvHUkGpGXZvqGaVYJ0U=
-1,-5,veQ5Mc/64TS0NBdbV16ExDL5QOU=,ncABT+uG82qh87K4TTO5ll5uP+s=
-1,-6,veQ5Mc/64TS0NBdbV16ExDL5QOU=,ncABT+uG82qh87K4TTO5ll5uP+s=
-1,-7,veQ5Mc/64TS0NBdbV16ExDL5QOU=,HOaKQuuWVUUN0onyZzyPPxu1Wn0=
-1,-8,veQ5Mc/64TS0NBdbV16ExDL5QOU=,/Q0wnu3+4nojha2ouXpznBLfFag=
-1,-9,jSAEl9XZSMLJCHIBQKfe6jNg98g=,6Viv60iua0vqEE+5hkmYurgSy+I=
-1,-10,jSAEl9XZSMLJCHIBQKfe6jNg98g=,ATDtoGBvYGuaAOX5wD8bbAZvo8U=
-1,-11,jSAEl9XZSMLJCHIBQKfe6jNg98g=,JsHem7zryui70P9lqHMm9/X2BV0=
-1,-12,jSAEl9XZSMLJCHIBQKfe6jNg98g=,JsHem7zryui70P9lqHMm9/X2BV0=
-1,-13,jSAEl9XZSMLJCHIBQKfe6jNg98g=,JsHem7zryui70P9lqHMm9/X2BV0=
-1,-14,jSAEl9XZSMLJCHIBQKfe6jNg98g=,mgAu2QAay/bbax8u/4YaRarq7+U=
-1,-15,jSAEl9XZSMLJCHIBQKfe6jNg98g=,Uo3Z7ZiXsW7V+kpr0xIsy7sY0Bs=
-1,-16,jSAEl9XZSMLJCHIBQKfe6jNg98g=,JsHem7zryui70P9lqHMm9/X2BV0=
-1,-17,jSAEl9XZSMLJCHIBQKfe6jNg98g=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-1,-18,jSAEl9XZSMLJCHIBQKfe6jNg98g=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-1,-19,jSAEl9XZSMLJCHIBQKfe6jNg98g=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-1,-20,jSAEl9XZSMLJCHIBQKfe6jNg98g=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-1,-21,jSAEl9XZSMLJCHIBQKfe6jNg98g=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-2,-2,jSAEl9XZSMLJCHIBQKfe6jNg98g=,Z+wDSvvHvVZuVReO25Sm5uuVfDs=
-2,-1,jSAEl9XZSMLJCHIBQKfe6jNg98g=,IaMX2Ppnq7tJH3oz0v5mNm6DBwY=
-2,-4,jSAEl9XZSMLJCHIBQKfe6jNg98g=,9BrDX0l39/xW0MB5cJBZZr67/ew=
-2,-3,jSAEl9XZSMLJCHIBQKfe6jNg98g=,sbf3I7h4IXkAKw13qKbimiM/V8Q=
-2,-6,jSAEl9XZSMLJCHIBQKfe6jNg98g=,46oWyFeKHGttU1pGD6LByhlpyss=
-2,-5,jSAEl9XZSMLJCHIBQKfe6jNg98g=,C+aysV8wkqBcrJPTKFUCjE+i3Ro=
-2,-10,jSAEl9XZSMLJCHIBQKfe6jNg98g=,ITQFEEmjkiyQYl006pBAYSkREK0=
-2,-9,jSAEl9XZSMLJCHIBQKfe6jNg98g=,BUiBwMKaf44OPTkOyQeK2epXcH8=
-2,-12,jSAEl9XZSMLJCHIBQKfe6jNg98g=,JsHem7zryui70P9lqHMm9/X2BV0=
-2,-11,jSAEl9XZSMLJCHIBQKfe6jNg98g=,ATDtoGBvYGuaAOX5wD8bbAZvo8U=
-2,-14,jSAEl9XZSMLJCHIBQKfe6jNg98g=,c4tHx2rXqGh3kn7dDnxk0fmbjoU=
-2,-13,jSAEl9XZSMLJCHIBQKfe6jNg98g=,JsHem7zryui70P9lqHMm9/X2BV0=
-2,-16,jSAEl9XZSMLJCHIBQKfe6jNg98g=,Uo3Z7ZiXsW7V+kpr0xIsy7sY0Bs=
-2,-15,jSAEl9XZSMLJCHIBQKfe6jNg98g=,CODierRu65i7ooMbbuhaMKidYRQ=
-2,-18,jSAEl9XZSMLJCHIBQKfe6jNg98g=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-2,-17,jSAEl9XZSMLJCHIBQKfe6jNg98g=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-2,-20,jSAEl9XZSMLJCHIBQKfe6jNg98g=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-2,-19,jSAEl9XZSMLJCHIBQKfe6jNg98g=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-2,-21,9Yju4ITls5zDt12D0l1hfOLvvDM=,XmRvW3JMqzkc96HBNXhD7w27Y3s=
-3,-3,9Yju4ITls5zDt12D0l1hfOLvvDM=,jiyBrKVBB0889QRtHgE0yvRY6uk=
-3,-4,9Yju4ITls5zDt12D0l1hfOLvvDM=,Rc/zyUdPQcipobQp/83dPnYjezA=
